GRIN_Accession,mean_observation_value
PI424273A,16.5
PI424285D,16.5
PI424370B,16.5
PI438239B,16.5
PI438249A,17.75
PI438302A,17.8
PI507286C,16.5
PI538386B,16.5
PI588040,18.35
PI588029,17.85
PI587886,16.5
PI587874,17.65
PI587792,16.5
PI587751,18.1
PI587754,17.7
PI587666,18.0
PI587586,18.5
PI587593,18.4
PI587552,17.25
PI408068B,17.1
PI567301B,18.6
PI567326B,16.5
PI567370B,16.5
PI567404B,19.0
PI567489A,16.9
PI567582B,16.5
PI567688A,16.5
PI567702A,16.5
PI567702B,16.5
PI567269C,16.5
PI578324G,16.65
PI567108C,16.5
PI578375A,17.3
PI592942,16.5
PI593997,18.15
PI594003,19.0
PI594021,16.5
PI594436,16.5
PI594675,16.5
PI594709,17.9
PI594775,16.5
PI594844,16.55
PI594872,16.5
PI594420,18.8
PI594432,16.5
PI594460,16.5
PI587585B,17.85
PI587597B,16.5
PI587723A,16.5
PI587973A,18.4
PI588005B,18.0
PI588007B,17.75
PI587684A,17.85
PI587577I,17.45
PI587585D,18.15
PI587659A,17.8
PI587976C,18.3
PI587989B,16.5
PI588033B,17.65
PI587633C,18.25
PI587915D,17.85
PI603331,17.0
PI603368,16.5
PI603448,16.5
PI603470,17.2
PI603478,16.5
PI603524,17.5
PI603725,16.5
PI603749,16.5
PI587916D,16.5
PI594430C,16.5
PI594439B,18.05
PI594456A,16.5
PI594463B,16.5
PI594683A,16.5
PI594753B,16.5
PI594790A,18.5
PI594835A,16.5
PI594885A,16.9
PI603530B,16.5
PI603629A,16.5
PI603693B,16.5
PI603426F,17.4
PI603457B,16.5
PI603496B,16.5
PI603551A,16.5
PI603698E,17.0
PI603465B,16.5
PI602502B,16.5
PI605789A,16.5
PI605832A,16.5
PI605842C,16.5
PI605863A,17.85
PI605824B,16.5
PI79825,18.0
PI85897,16.6
PI153210,16.6
PI153217,16.6
PI153289,16.950000000000003
PI157476,16.6
PI187156,16.6
PI189874,16.6
PI200515,16.6
PI200544,17.25
PI201423,16.6
PI208438,16.6
PI208784,16.6
PI210348,16.6
PI229350,17.25
PI243541,16.6
PI274420,16.6
PI355067,16.6
PI379619,16.6
PI381663,17.8
PI398200,18.05
PI398215,16.6
PI398270,16.6
PI398284,18.25
PI398417,16.6
PI398420,16.6
PI398439,16.6
PI398440,16.6
PI398444,16.6
PI398615,16.6
PI398626,17.1
PI398641,16.6
PI398676,17.55
PI398816,16.6
PI398834,18.950000000000003
PI398987,16.6
PI399018,16.6
PI399019,16.6
PI399023,16.6
PI399080,16.6
PI399122,18.0
PI407887,16.6
PI407900,16.6
PI407947,17.65
PI407994,17.5
PI408011,17.6
PI408021,17.950000000000003
PI408065,16.950000000000003
PI408235,17.3
PI416822,16.6
PI416839,16.6
PI416950,16.6
PI416956,16.6
PI416985,17.05
PI416986,17.55
PI416997,16.6
PI417006,16.6
PI417067,16.6
PI417080,16.6
PI417146,16.6
PI417185,17.8
PI417192,16.6
PI417193,16.6
PI417199,16.6
PI417269,16.65
PI417275,16.6
PI417388,16.6
PI417392,17.700000000000003
PI417476,16.6
PI417559,16.6
PI417578,17.05
PI423731,17.35
PI423749,17.950000000000003
PI423780,16.6
PI423938,16.6
PI424184,16.6
PI424236,16.6
PI424238,16.6
PI424239,16.6
PI424291,16.6
PI424379,16.6
PI424392,18.700000000000003
PI424399,16.6
PI424506,16.6
PI424573,16.6
PI430596,16.6
PI437187,16.6
PI437198,16.6
PI437563,16.6
PI437781,16.6
PI438005,16.6
PI438082,16.6
PI438099,17.15
PI438100,17.65
PI442011,16.6
PI445817,16.6
PI458227,16.6
PI458271,16.6
PI475823,17.1
PI476921,16.6
PI476932,16.6
PI479711,16.6
PI486328,16.6
PI495020,16.6
PI506546,16.6
PI506639,16.6
PI506655,18.200000000000003
PI506685,16.6
PI506693,16.6
PI506788,17.1
PI506863,16.6
PI506894,16.75
PI506943,16.6
PI506949,17.4
PI507060,16.6
PI507267,16.6
PI509107,16.65
PI548472,18.3
PI548482,18.05
PI548497,16.6
PI567061,17.950000000000003
PI567183,20.3
PI567280,16.75
PI567320,17.700000000000003
PI567340,16.6
PI567387,18.65
PI567450,16.6
PI567537,16.6
PI567686,17.200000000000003
PI578470,16.6
PI339868F,16.6
PI404188B,17.85
PI407772B,16.6
PI407772A,16.6
PI407778A,17.35
PI407805C,16.6
PI407845A,16.6
PI407877B,17.25
PI407892C,16.6
PI407937-2,16.6
PI407981A,16.65
PI408019B,16.6
PI408020C,16.6
PI408020B,16.6
PI408040-2,17.35
PI408100B,16.6
PI408105B,16.6
PI408207-1,17.35
PI408212B,16.6
PI417102B,16.6
PI417355A,16.6
PI424168A,16.6
PI424169B,16.6
PI424192A,16.6
PI424219B,16.6
PI424227B,17.1
PI424234A,16.6
PI424273B,16.6
PI424296A,16.6
PI424348B,17.700000000000003
PI424481B,16.6
PI424493A,16.6
PI437452B,16.6
PI437682A,16.6
PI437711A,16.6
PI438350A,16.6
PI458085A,16.6
PI506575A,16.6
PI512322C,18.65
PI532455B,16.6
PI587884,18.3
PI587860,18.5
PI587840,18.5
PI587853,17.55
PI587718,19.0
PI587676,18.700000000000003
PI587656,16.6
PI567290A,17.200000000000003
PI567301A,18.65
PI567326A,16.6
PI567375C,16.6
PI567429D,16.700000000000003
PI567507D,16.6
PI567520B,16.6
PI567585A,16.6
PI567597B,17.700000000000003
PI567727B,16.6
PI567744C,18.0
PI574478B,16.6
PI416873B,16.6
PI566979B,16.6
PI567095B,16.6
PI567102A,16.6
PI567132C,16.6
PI592919,16.6
PI594015,16.6
PI594188,18.1
PI594247,16.8
PI594255,17.75
PI594295,16.6
PI594476,16.6
PI594550,16.6
PI594580,18.4
PI594582,18.05
PI594609,19.200000000000003
PI587559A,17.65
PI587596A,18.0
PI587608B,16.6
PI587643A,18.1
PI587968A,17.950000000000003
PI588027C,17.8
PI587604D,16.6
PI587841A,16.6
PI587725C,18.35
PI587719B,19.25
PI588024A,17.9
PI587612A,17.8
PI587998C,16.6
PI587577A,16.6
PI587703B,18.8
PI587830A,16.6
PI602994,16.6
PI603159,16.6
PI603409,16.6
PI603410,16.6
PI603446,16.6
PI603691,16.6
PI603714,16.6
PI594005C,19.5
PI594418B,19.0
PI594454A,16.6
PI594486C,17.35
PI594567B,16.6
PI594670C,16.6
PI603537B,16.6
PI603629B,16.6
PI603673A,16.6
PI603487B,16.6
PI603502D,16.6
PI603531A,16.6
PI603438A,18.450000000000003
PI603741A,16.6
PI605789D,16.6
PI605844C,16.6
PI605877F,18.200000000000003
PI605896C,16.6
PI605825B,16.6
PI605826B,16.6
PI81768,16.85
PI82291,16.7
PI85476,16.7
PI86006,16.75
PI86425,16.7
PI145079,18.35
PI157475,16.7
PI165671,17.85
PI179935,16.7
PI204339,16.7
PI208203,16.7
PI228065,16.7
PI229357,16.7
PI238929,18.45
PI322690,16.7
PI323556,16.7
PI339987,16.7
PI340035,16.7
PI340049,16.7
PI355069,16.7
PI361073,17.0
PI361090,16.7
PI379560,16.7
PI381664,18.549999999999997
PI391597,18.0
PI398198,16.7
PI398236,16.7
PI398245,16.7
PI398272,16.7
PI398430,16.7
PI398471,17.6
PI398474,17.0
PI398481,17.45
PI398516,16.7
PI398543,16.799999999999997
PI398630,16.9
PI398667,16.7
PI398685,16.7
PI398715,17.25
PI398720,16.7
PI398721,16.7
PI398795,18.75
PI398839,16.7
PI398849,16.95
PI398874,18.25
PI398875,16.7
PI398911,17.6
PI398959,16.7
PI398963,16.7
PI404182,16.7
PI404194,17.049999999999997
PI404195,16.7
PI407815,17.2
PI407852,17.049999999999997
PI407930,18.4
PI408096,17.6
PI408103,16.7
PI408146,17.45
PI408230,16.7
PI408231,16.7
PI416787,16.7
PI416921,16.7
PI416943,16.7
PI416971,16.7
PI416988,16.7
PI417127,16.7
PI417162,16.7
PI417165,16.7
PI417195,16.7
PI417198,16.7
PI417369,16.7
PI417412,18.0
PI423721,16.7
PI423760,16.7
PI423849,16.7
PI423951,16.7
PI424241,16.7
PI424253,16.7
PI424262,16.7
PI424307,16.7
PI424345,16.7
PI424372,16.7
PI424378,18.049999999999997
PI424382,17.299999999999997
PI424387,16.7
PI424429,16.7
PI424485,17.049999999999997
PI424527,16.7
PI424571,17.7
PI424588,16.7
PI428691,17.6
PI430625,17.95
PI437077,16.7
PI437238,16.7
PI437249,16.7
PI437343,16.7
PI437475,16.7
PI437703,16.7
PI437717,16.7
PI437949,16.7
PI438032,16.7
PI438153,17.35
PI438284,18.549999999999997
PI438366,16.7
PI442006,16.7
PI442014,16.75
PI445819,16.7
PI458039,17.35
PI458137,16.85
PI458162,16.7
PI458180,18.75
PI458209,16.7
PI458507,17.75
PI471942,16.7
PI476912,16.7
PI476913,16.7
PI476928,18.9
PI504482,16.7
PI506547,18.2
PI506556,19.4
PI506719,16.7
PI506755,17.4
PI507049,17.65
PI507134,16.7
PI507298,16.7
PI507332,16.7
PI507461,16.7
PI507503,16.7
PI507579,16.7
PI518297,16.7
PI542769,16.7
PI548446,17.5
PI548986,17.975
PI567249,16.7
PI567416,16.7
PI567576,16.7
PI567705,16.7
PI578365,16.7
PI578476,18.299999999999997
PI83945-4,16.7
PI92707S,17.25
PI94159B,16.7
PI291320A,16.7
PI378669B,16.7
PI404196B,16.7
PI407795B,16.7
PI407914A,17.299999999999997
PI407932B,16.7
PI407960A,16.7
PI407961-1,17.799999999999997
PI408225B,16.7
PI408265A,17.7
PI417102A,16.7
PI417513B,18.4
PI423748B,16.7
PI423752A,16.95
PI423845B,17.35
PI424168B,17.65
PI424169A,17.2
PI424217A,16.7
PI424250B,16.7
PI424270B,17.1
PI424274B,16.7
PI424299C,18.6
PI424523B,16.7
PI437126C,18.549999999999997
PI437632A,17.75
PI438252C,17.75
PI458070B,17.1
PI475822C,16.85
PI483082B,16.9
PI507320A,16.7
PI507718B,16.7
PI548422S,16.7
PI587975,18.1
PI587689,18.1
PI587693,18.65
PI587667,18.049999999999997
PI587636,18.35
PI567369A,16.7
PI567379A,18.95
PI567404E,18.35
PI567410B,16.7
PI567469B,16.7
PI567528B,16.7
PI567597C,16.7
PI567627A,16.7
PI567683A,16.7
PI567698B,16.7
PI567720B,16.7
PI567727A,16.7
PI567774A,17.1
PI567155C,16.7
PI567266C,16.7
PI567234B,16.7
PI567257C,16.7
PI578482B,16.7
PI578324C,17.95
PI567041D,16.7
PI567145C,16.7
PI578473D,16.7
PI592560,16.7
PI578499A,16.7
PI578499B,16.7
PI594249,16.7
PI594482,18.25
PI594507,16.7
PI594735,16.7
PI594777,18.65
PI587600C,17.85
PI587814A,17.9
PI587825A,18.299999999999997
PI587565B,18.2
PI587567A,18.299999999999997
PI587620D,16.7
PI587595C,18.1
PI587700A,18.6
PI587556B,18.2
PI587806B,17.75
PI587844A,17.549999999999997
PI587612F,18.1
PI603376,17.25
PI603522,16.7
PI603529,17.5
PI603557,16.7
PI603605,16.7
PI603636,16.7
PI594227B,16.7
PI594268B,17.85
PI594501B,16.7
PI594618B,18.549999999999997
PI612616,16.7
PI603538E,16.7
PI602500B,16.7
PI603405A,16.7
PI603465D,16.7
PI603511A,16.7
PI603429B,16.7
PI603465C,16.7
PI605826E,16.7
PI605886A,16.7
PI605886E,16.7
PI85012,16.8
PI86543,16.8
PI88508,16.8
PI96354,17.8
PI103415,16.8
PI132204,16.8
PI132205,16.8
PI153222,16.8
PI153281,17.0
PI165578,17.950000000000003
PI170891,16.8
PI171442,17.9
PI172902,19.1
PI189868,16.8
PI189886,16.8
PI200522,16.8
PI200526,16.8
PI200527,16.8
PI227218,17.75
PI274456,16.8
PI291272,16.8
PI319530,16.8
PI319531,16.8
PI323555,16.8
PI324067,16.8
PI339990,16.8
PI339997,16.8
PI340038,16.8
PI340040,16.8
PI340050,16.8
PI355070,16.8
PI361057,16.8
PI381685,18.5
PI398188,16.8
PI398369,18.1
PI398371,16.8
PI398425,16.8
PI398436,16.8
PI398522,16.8
PI398523,16.8
PI398548,18.25
PI398599,17.6
PI398658,18.0
PI398805,16.8
PI398826,16.8
PI398910,16.8
PI398925,17.65
PI398934,17.25
PI399022,16.8
PI399049,18.05
PI399098,17.75
PI404163,16.8
PI404176,16.8
PI404178,17.1
PI404186,16.8
PI404187,16.8
PI407736,16.8
PI407768,16.8
PI407784,17.8
PI407826,16.950000000000003
PI407827,17.8
PI407979,16.8
PI408113,17.700000000000003
PI408219,17.6
PI408338,16.8
PI416749,16.8
PI416802,16.8
PI416869,16.8
PI416934,16.8
PI416968,18.15
PI416990,17.450000000000003
PI417050,16.8
PI417051,16.8
PI417106,16.8
PI417126,16.8
PI417243,17.4
PI417283,16.8
PI417311,16.8
PI417315,16.8
PI417325,16.8
PI417336,16.8
PI417367,17.15
PI417378,18.25
PI417433,16.8
PI417459,16.8
PI417479,16.9
PI417480,17.05
PI423763,16.8
PI423792,17.1
PI423804,16.8
PI423878,16.8
PI423973,16.8
PI423977,16.8
PI423979,16.8
PI424211,17.15
PI424215,17.700000000000003
PI424279,16.8
PI424287,16.8
PI424312,16.8
PI424327,16.8
PI424393,16.8
PI424426,16.8
PI424450,16.8
PI424543,16.8
PI424557,16.8
PI424566,16.8
PI424581,16.8
PI424584,16.8
PI424614,16.8
PI424615,18.700000000000003
PI430901,16.8
PI437076,16.8
PI437227,16.8
PI437267,16.9
PI437467,17.3
PI437759,18.25
PI437948,16.8
PI438062,17.950000000000003
PI438088,16.8
PI438180,16.8
PI438240,16.8
PI438376,17.75
PI441360,16.8
PI445797,16.8
PI458089,16.8
PI458181,16.8
PI458188,18.0
PI458296,16.8
PI467313,18.1
PI471899,16.8
PI476907,18.4
PI506618,18.9
PI506649,18.5
PI506697,16.8
PI506774,18.85
PI507058,16.8
PI507115,16.8
PI507123,16.8
PI507171,16.8
PI507191,16.8
PI507303,16.8
PI507527,16.8
PI522191,16.8
PI532454,16.8
PI548428,16.8
PI561280,16.8
PI561383,16.8
PI567317,17.35
PI567353,17.5
PI567438,17.6
PI567439,16.8
PI567662,16.8
PI567690,16.8
PI567691,16.8
PI567712,16.8
PI567768,16.8
PI578383,16.8
PI578440,16.9
PI578441,16.8
PI358316C,16.8
PI361077B,17.55
PI379559C,16.8
PI404179A,17.05
PI407833B,16.8
PI407946-1,17.700000000000003
PI407966B,16.8
PI407976B,16.8
PI407976A,16.8
PI408020D,16.8
PI408067A,16.8
PI408124A,16.8
PI408125B,16.8
PI408125A,16.8
PI408138C,16.8
PI408140A,17.85
PI408166B,16.8
PI408233A,17.700000000000003
PI408262C,18.35
PI423796A,16.8
PI424155B,16.8
PI424179A,16.8
PI424347B,16.8
PI437339B,16.8
PI438503B,16.8
PI442007A,17.9
PI442012B,16.8
PI458051A,16.8
PI458070C,18.700000000000003
PI458171A,17.35
PI468408A,16.8
PI495017C,18.4
PI506581C,16.8
PI522192A,16.8
PI588051,18.1
PI587990,17.6
PI587894,17.450000000000003
PI587868,18.25
PI587786,16.8
PI587748,18.35
PI587760,17.65
PI587644,16.8
PI587616,16.8
PI587621,18.0
PI445848A,17.450000000000003
PI567296B,16.8
PI567316B,16.8
PI567352B,16.8
PI567379B,18.6
PI567604B,16.8
PI567621B,16.8
PI572265A,16.8
PI269518C,17.05
PI567127A,16.8
PI567135A,16.8
PI567139A,16.8
PI578485B,18.15
PI592909,17.85
PI592914,18.1
PI593940,16.8
PI593988,17.3
PI594250,16.8
PI594489,18.6
PI594536,16.8
PI594593,18.200000000000003
PI594679,16.8
PI594692,16.8
PI594752,16.8
PI594785,16.8
PI594833,16.8
PI587583A,17.85
PI587603A,18.65
PI587883B,18.55
PI587574B,16.8
PI587601B,18.35
PI587618A,18.35
PI587684B,18.3
PI587814C,18.3
PI587900C,17.5
PI587660A,16.8
PI588050A,17.700000000000003
PI587583B,17.9
PI587712A,18.25
PI587714A,18.15
PI587812B,18.25
PI587814E,18.25
PI587598A,18.450000000000003
PI587620B,16.8
PI597651,16.8
PI587682B,18.05
PI603387,16.8
PI603417,16.8
PI603552,16.8
PI603553,16.8
PI603583,16.8
PI603591,16.8
PI603597,16.8
PI603664,16.8
PI603713,16.8
PI605856,16.8
PI605860,18.05
PI605879,16.8
PI605880,16.8
PI606362,18.15
PI606376,16.8
PI606410,16.8
PI594456B,16.8
PI594567A,16.8
PI594635D,16.8
PI594711A,16.8
PI594728B,16.8
PI594799B,18.200000000000003
PI594805B,16.8
PI594809A,16.8
PI407941B,16.8
PI603428B,16.8
PI603429C,17.75
PI603438B,17.5
PI603458B,16.8
PI603477B,16.8
PI603543D,16.8
PI603427A,17.05
PI605828B,16.8
PI605853A,16.8
PI605876B,16.8
PI605876D,16.8
PI605891A,16.8
PI605857B,18.65
PI605809B,16.8
FC31709,16.9
FC31737,16.9
FC31943,16.9
PI82554,16.9
PI84660,16.9
PI86098,16.9
PI86452,16.9
PI89769,18.7
PI153211,16.9
PI157406,18.6
PI157421,16.9
PI170899,18.25
PI175180,16.9
PI180509,16.9
PI181560,16.9
PI200445,16.9
PI200545,16.9
PI209908,16.9
PI226591,16.9
PI229360,17.85
PI274209,16.9
PI274421,16.9
PI339977,16.9
PI340001,18.0
PI340015,18.0
PI340022,17.6
PI340027,16.9
PI340045,17.6
PI361117,16.9
PI398205,16.9
PI398249,16.9
PI398251,16.9
PI398338,18.549999999999997
PI398348,16.9
PI398443,16.9
PI398539,18.45
PI398546,18.1
PI398551,17.799999999999997
PI398557,16.9
PI398574,17.0
PI398588,16.9
PI398639,17.4
PI398648,16.9
PI398713,17.9
PI398716,17.25
PI398806,17.2
PI398887,16.9
PI398920,16.9
PI398964,16.9
PI399031,16.9
PI399051,17.6
PI404185,17.45
PI407764,17.2
PI407770,16.9
PI407882,17.6
PI407929,17.4
PI407951,17.45
PI407977,17.7
PI407982,16.9
PI408073,17.45
PI408185,17.049999999999997
PI408220,16.9
PI408223,16.9
PI408236,17.75
PI408256,18.049999999999997
PI408280,16.9
PI408284,16.9
PI408292,16.9
PI408345,16.9
PI416896,16.9
PI416939,16.9
PI416992,17.65
PI417075,16.9
PI417094,16.9
PI417124,16.9
PI417150,16.9
PI417189,17.549999999999997
PI417249,17.549999999999997
PI417368,16.9
PI417450,16.9
PI417470,16.9
PI417497,16.9
PI417505,19.1
PI423733,16.9
PI423817,16.9
PI423929,16.9
PI424180,16.9
PI424233,17.35
PI424328,16.9
PI424336,16.9
PI424377,16.95
PI424428,16.9
PI424432,16.9
PI424497,16.9
PI424518,16.9
PI424539,16.9
PI424563,16.95
PI427276,16.9
PI437101,16.9
PI437170,16.9
PI437255,16.9
PI437268,16.9
PI437384,16.9
PI437418,16.9
PI437456,16.9
PI437733,16.9
PI437743,16.9
PI437787,16.9
PI437929,16.9
PI437938,16.9
PI438031,16.9
PI438054,16.9
PI438058,16.9
PI438059,19.5
PI438097,16.9
PI438361,16.9
PI438372,16.9
PI438409,16.9
PI445682,17.6
PI458035,16.9
PI458120,16.9
PI458131,17.35
PI458217,16.9
PI458241,16.9
PI468915,17.6
PI475818,18.25
PI476883,16.9
PI476926,18.45
PI481686,17.45
PI504488,16.9
PI506507,16.9
PI506520,16.9
PI506650,16.9
PI506749,18.4
PI507047,17.799999999999997
PI507175,16.9
PI507202,16.9
PI507285,16.9
PI507291,16.9
PI507502,16.9
PI507508,16.9
PI548415,16.9
PI548444,16.9
PI548474,17.85
PI548649,16.9
PI549063,18.15
PI556949,16.9
PI566969,16.9
PI567119,16.9
PI567143,16.9
PI567248,16.9
PI567253,18.2
PI567284,16.9
PI567339,16.9
PI567529,16.9
PI567613,18.95
PI567631,16.9
PI567652,16.9
PI567654,16.9
PI567697,16.9
PI567752,16.95
PI578382,17.9
PI578454,18.85
PI578486,16.9
PI323586C,18.15
PI361071C,16.9
PI407861A,17.549999999999997
PI407966A,18.049999999999997
PI407973A,16.9
PI408032B,16.9
PI408032A,16.9
PI408052C,16.9
PI408124B,17.5
PI408169C,16.9
PI408196B,17.15
PI408201B,16.9
PI408216B,16.9
PI408221C,17.6
PI408222C,16.9
PI408260C,16.9
PI417150A,16.9
PI417179B,17.2
PI423730A,16.9
PI423748C,16.9
PI423830A,16.9
PI423863B,16.9
PI424179B,16.9
PI424255C,16.9
PI424257B,16.9
PI424335B,17.25
PI424444C,16.9
PI424517B,17.1
PI424569B,16.9
PI437458B,16.9
PI437633D,17.9
PI437995C,16.9
PI438124B,18.15
PI438250B,16.9
PI438350B,16.9
PI458090B,17.65
PI458169A,18.0
PI458169B,17.6
PI458246B,17.4
PI475829B,19.0
PI506581B,16.9
PI507089B,16.9
PI507286B,16.9
PI508296A,16.9
PI587793,18.65
PI587769,18.6
PI587694,16.9
PI587680,18.5
PI587638,17.15
PI587653,17.799999999999997
PI567372B,16.9
PI567403B,18.4
PI567445C,16.9
PI567488B,18.5
PI567540A,16.9
PI567541B,16.9
PI567629A,18.45
PI567209B,17.4
PI567266A,16.9
PI567279B,16.9
PI567279A,16.9
PI578473B,16.9
PI416825B,16.9
PI566979C,16.9
PI567106B,16.9
PI578478B,16.9
PI592905,19.0
PI592937,16.9
PI592943,18.85
PI594146,17.15
PI594200,18.0
PI594583,16.9
PI594673,17.7
PI594791,18.85
PI594798,19.0
PI594845,16.9
PI594861,18.0
PI594878,17.95
PI587687B,18.0
PI587712B,18.85
PI587788A,18.4
PI587790B,17.5
PI588052A,16.9
PI587753B,20.0
PI587814B,18.15
PI587558B,18.1
PI587577F,16.9
PI587595A,18.4
PI587839A,18.2
PI587913B,16.9
PI587976B,16.9
PI597464,16.9
PI597465,16.9
PI603307,18.45
PI603420,16.9
PI603489,16.9
PI603501,16.9
PI603581,16.9
PI603690,16.9
PI603752,16.9
PI605775,16.9
PI605889,18.6
PI606403,16.9
PI594511B,16.9
PI594605B,19.299999999999997
PI594618A,18.25
PI594784B,16.9
PI597475A,16.9
PI597478B,16.9
PI612611,16.9
PI603537D,16.9
PI603611B,16.9
PI603706B,16.9
PI603426G,16.9
PI603428A,17.15
PI603750A,17.75
PI603755A,16.9
PI612711B,16.95
PI605789B,16.9
PI605791B,16.9
PI605844F,16.9
PI605854B,16.9
PI605862A,16.9
PI605862C,18.1
PI605876E,16.9
PI605824A,16.9
PI605789C,16.9
PI605805A,16.9
FC30691,17.0
PI54854,18.0
PI597380,17.0
PI85014,17.15
PI85465,17.0
PI86463,17.0
PI95769,17.0
PI96171,17.6
PI153203,17.0
PI153221,17.0
PI171430,18.05
PI180516,18.2
PI181540,17.0
PI189867,17.0
PI189871,17.0
PI189875,17.0
PI189879,17.0
PI200462,17.0
PI200504,17.0
PI200507,17.0
PI200517,17.0
PI200520,17.75
PI229352,17.0
PI230981,17.0
PI243515,17.0
PI281850,17.0
PI317337,17.0
PI340004,18.45
PI340014,17.4
PI340030,18.05
PI341264,19.3
PI360847,17.0
PI377577,18.4
PI381683,17.0
PI398209,18.6
PI398223,18.6
PI398317,17.0
PI398355,17.0
PI398392,17.0
PI398408,17.0
PI398424,17.45
PI398468,18.4
PI398501,17.0
PI398537,17.0
PI398624,17.0
PI398655,18.2
PI398687,17.35
PI398733,18.25
PI398766,17.0
PI398811,17.8
PI398838,17.0
PI398903,17.0
PI398974,18.5
PI399032,18.7
PI404174,17.0
PI407737,17.65
PI407817,17.0
PI407883,17.3
PI408023,17.3
PI408024,18.15
PI408069,18.8
PI408129,18.5
PI408132,17.0
PI408158,17.0
PI408187,17.0
PI408188,17.7
PI408198,18.1
PI408325,17.05
PI416780,17.05
PI416829,17.0
PI416910,17.0
PI416953,17.0
PI416963,17.65
PI417015,17.0
PI417017,17.0
PI417028,17.0
PI417057,17.15
PI417071,17.0
PI417099,17.0
PI417163,17.0
PI417254,17.0
PI417287,18.25
PI417319,17.0
PI417323,17.0
PI417424,17.0
PI417461,17.0
PI423745,17.0
PI423835,17.0
PI423851,17.45
PI423884,17.0
PI423910,17.0
PI423941,17.0
PI423975,17.0
PI424216,17.0
PI424230,17.0
PI424260,17.0
PI424322,17.55
PI424352,17.0
PI424412,17.1
PI424441,17.0
PI424503,17.0
PI424537,17.4
PI424561,17.0
PI424568,17.85
PI424574,17.0
PI427142,17.0
PI437114,17.0
PI437221,17.0
PI437254,17.0
PI437290,17.0
PI437338,17.0
PI437391,17.0
PI437392,17.95
PI437580,18.05
PI437616,17.0
PI437638,17.0
PI437683,17.95
PI437709,17.0
PI437825,17.0
PI438044,17.0
PI438079,18.95
PI438113,17.0
PI438115,17.0
PI438140,17.9
PI438315,19.25
PI438324,17.0
PI438438,17.0
PI438486,17.0
PI442033,17.5
PI458098,17.05
PI458125,17.95
PI458130,17.0
PI458141,17.25
PI458144,17.45
PI458145,17.0
PI458183,17.0
PI458232,17.0
PI458262,17.0
PI458267,17.0
PI461508,17.0
PI468903,17.0
PI468923,17.35
PI481679,17.8
PI504493,17.0
PI504504,18.0
PI506570,18.5
PI506587,17.5
PI506773,17.0
PI506823,17.3
PI506916,17.0
PI506953,18.05
PI507069,17.0
PI507163,17.75
PI507165,17.0
PI507344,19.8
PI507418,17.75
PI507472,17.0
PI522236,17.0
PI538392,17.0
PI548256,17.0
PI548459,17.0
PI561374,17.35
PI567203,17.0
PI567207,17.0
PI567285,17.0
PI567328,17.0
PI567400,18.85
PI567411,17.0
PI567472,17.0
PI567546,17.0
PI567561,17.0
PI567616,17.0
PI567651,17.0
PI567715,17.0
PI578442,18.9
PI578503,17.7
PI578504,17.35
PI91725-4,17.0
PI93055S,18.0
PI266806D,17.0
PI379562B,17.55
PI404169B,17.0
PI407788B,17.0
PI407988A,17.0
PI408048A,17.0
PI408124D,18.05
PI408166A,17.0
PI408169D,17.5
PI408186A,18.05
PI408216A,17.0
PI408222A,17.0
PI408248B,18.55
PI408262D,18.15
PI408307C,17.0
PI417086B,17.0
PI424154A,17.0
PI424277B,17.0
PI424402B,17.0
PI424462C,17.0
PI424521A,17.0
PI437129B,18.05
PI437344C,17.0
PI437610A,18.85
PI437635E,17.0
PI437685D,17.0
PI437875A,17.0
PI438340B,17.0
PI458172A,17.0
PI475822B,17.0
PI475824B,17.45
PI507406A,17.05
PI532466B,17.45
PI561327A,18.2
PI587925,19.05
PI587897,18.85
PI587865,18.2
PI587866,18.5
PI587794,17.0
PI587720,18.6
PI587697,18.3
PI587699,18.2
PI587669,18.2
PI587649,18.35
PI587584,18.35
PI587554,18.2
PI567300A,17.0
PI567336C,17.0
PI567429B,17.0
PI567488C,18.15
PI567554B,17.0
PI567590B,17.0
PI567628B,17.0
PI567751C,19.1
PI567266D,17.0
PI567189A,17.0
PI567031C,17.0
PI567127B,17.0
PI567128A,17.0
PI567144B,17.0
PI567145B,17.0
PI593961,19.166666666666668
PI594164,18.0
PI594488,19.4
PI594601,18.4
PI594681,17.0
PI594746,17.0
PI594842,17.0
PI594862,17.0
PI594413,17.0
PI594425,17.0
PI594467,17.0
PI587557C,18.0
PI587577B,17.0
PI587742A,18.85
PI587820B,19.1
PI587841B,18.4
PI587851A,18.3
PI587998B,18.15
PI587632B,17.25
PI587698B,17.0
PI587979A,18.6
PI587790A,18.15
PI587864A,18.2
PI587550C,20.05
PI587585C,19.05
PI587997A,17.9
PI588050B,18.1
PI587864B,18.7
PI587557A,18.55
PI587642A,18.75
PI567325B,17.0
PI597652,17.0
PI603172,17.0
PI603413,17.0
PI603447,17.55
PI603449,17.0
PI603453,17.0
PI603459,17.0
PI603485,17.0
PI603486,17.0
PI603520,17.0
PI603523,17.0
PI603627,17.0
PI603675,17.0
PI603712,17.0
PI603723,17.0
PI604100,17.0
PI606426,17.0
PI594172A,17.0
PI594409A,17.0
PI594418C,17.0
PI594430D,17.0
PI594439A,18.8
PI594500B,17.4
PI597478A,17.0
PI603539C,17.0
PI603165B,17.0
PI602500A,17.0
PI603339B,18.05
PI603451B,17.0
PI603472A,17.0
PI603673D,17.0
PI603913C,17.0
